date,ticker,agg_sent,agg_news,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-05-12,BAJAJ-AUTO.NS,0.5727,0.1911,13,10,0.0969,0.7955,-0.174,0.5754,False,0.3819,0.35,-0.0018755519691057,0.0349392863409545,may-A,-0.0146835273342834,0.5744177083333334
2026-05-12,DIVISLAB.NS,0.0346,-0.1822,6,5,-0.8009,0.682,-0.6375,0.0,False,-0.0738,0.1086,0.0175346177001807,-0.0010524733122838,may-A,0.004726642335003,0.1187177083333333
2026-05-12,TECHM.NS,-0.7576,-0.2595,7,6,-0.9199,0.2233,-0.7831,-0.0356,False,-0.5085500000000001,0.2215,-0.0160815737105649,-0.0408345467233761,may-A,-0.0288895490757426,-0.3160322916666667
2026-05-12,INDUSINDBK.NS,-0.6909,-0.2752,5,4,-0.8393,-0.3776,-1.0,0.0,True,-0.48305,0.0931,-0.0072240033020577,-0.0196003474051078,may-A,-0.0200319786672354,-0.2905322916666666
2026-05-12,APOLLOHOSP.NS,-0.6926,-0.2104,6,5,-0.8087,-0.5213,-0.6609,0.0,False,-0.4515,,0.0074789654097848,0.0322310859495624,may-A,-0.0053290099553928,-0.2589822916666666
2026-05-12,TATACONSUM.NS,0.6027,-0.0759,10,8,-0.1304,0.858,-0.2618,0.0,False,0.2634,0.1752,-0.015163606950332,0.0862591293555037,may-A,-0.0279715823155097,0.4559177083333333
2026-05-12,SBILIFE.NS,0.4072,0.0814,8,6,-0.4416,0.7077,-0.4316,0.5274,False,0.2443,0.1416,0.0166857381419764,0.0069734645193766,may-A,0.0038777627767987,0.4368177083333333
2026-05-12,HDFCLIFE.NS,0.0339,-0.1822,6,5,-0.7919,0.7019,-0.6597,0.0,False,-0.07415,,0.0114655923322781,0.012960806419934,may-A,-0.0013423830328995,0.1183677083333333
2026-05-12,SHRIRAMFIN.NS,0.0117,-0.1822,6,5,-0.7986,0.6435,-0.6592,0.0,False,-0.08525,-0.0142,0.0080068914066213,-0.0352032469385907,may-A,-0.0048010839585563,0.1072677083333333
2026-05-12,BPCL.NS,-0.6909,-0.2752,5,4,-0.8517,-0.3769,-1.0,0.0,True,-0.48305,0.0956,-0.0118116860322792,-0.0356783715125105,may-A,-0.0246196613974569,-0.2905322916666666
2026-05-28,RELIANCE.NS,-0.2058,-0.3444,12,8,-0.6831,0.5996,-0.7888,0.1253,False,-0.2751,0.0599,-0.0216956753849463,0.0006668762676009,may-B,-0.0063034942890492,-0.1573677083333333
2026-05-28,TCS.NS,-0.0718,-0.4533,10,7,-0.7426,0.5791,-0.8779,-0.1282,False,-0.26255,0.1889,-0.0110761095214738,-0.005168590316408,may-B,0.0043160715744232,-0.1448177083333333
2026-05-28,HDFCBANK.NS,-0.6038,-0.398,13,10,-0.9136,-0.0192,-0.7978,-0.0386,False,-0.5009,,-0.0185856683867804,-0.0006586547636414,may-B,-0.0031934872908833,-0.3831677083333333
2026-05-28,INFY.NS,0.5452,-0.013,10,7,-0.0787,0.8131,-0.6679,0.5942,False,0.2661,-0.0064,0.0008620911182357,-0.0180324331035828,may-B,0.0162542722141328,0.3838322916666667
2026-05-28,ICICIBANK.NS,0.7537,-0.3643,9,7,-0.2914,0.8819,-0.7057,-0.1,False,0.1947,0.0429,-0.0128073602444974,0.0240584978830211,may-B,0.0025848208513996,0.3124322916666667
2026-05-28,HINDUNILVR.NS,-0.6996,-0.5611,8,5,-0.9191,0.3664,-1.0,-0.1131,False,-0.63035,0.2395,-0.0204238803847036,0.0089031347495815,may-B,-0.0050316992888065,-0.5126177083333333
2026-05-28,ITC.NS,0.3038,-0.064,12,11,-0.3627,0.8188,-0.4239,0.2889,False,0.1199,,-0.0172975444404699,-0.0264446786416615,may-B,-0.0019053633445728,0.2376322916666667
2026-05-28,SBIN.NS,-0.0371,-0.5611,7,5,-0.6454,0.6121,-1.0,-0.1243,False,-0.2991,0.1173,-0.0035130847507651,0.0177725974813387,may-B,0.0118790963451319,-0.1813677083333333
2026-05-28,BHARTIARTL.NS,-0.0371,-0.5611,7,5,-0.6304,0.5068,-1.0,-0.1131,False,-0.2991,0.1641,-0.0125256191466782,-0.0175569388420822,may-B,0.0028665619492188,-0.1813677083333333
2026-05-28,KOTAKBANK.NS,-0.1247,0.0198,11,8,-0.7245,0.6429,-0.6233,0.5489,False,-0.05245,0.1496,-0.0115770513472563,0.0206118051141162,may-B,0.0038151297486407,0.0652822916666666
2026-05-28,LT.NS,-0.0371,-0.5611,7,5,-0.6456,0.5315,-1.0,-0.1131,False,-0.2991,0.1221,0.0071649166151945,0.040354710191492,may-B,0.0225570977110916,-0.1813677083333333
2026-05-28,AXISBANK.NS,0.6342,-0.5611,10,5,0.0347,0.8349,-1.0,-0.124,False,0.0365499999999999,0.0477,-0.0134192165689882,0.0405329328801287,may-B,0.0019729645269088,0.1542822916666666
2026-05-28,BAJFINANCE.NS,-0.498,-0.5168,9,7,-0.7637,0.0946,-0.8772,-0.1336,False,-0.5074000000000001,0.1299,-0.0245932704866465,0.0258910365976914,may-B,-0.0092010893907494,-0.3896677083333333
2026-05-28,ASIANPAINT.NS,0.4383,-0.4074,8,6,-0.4703,0.7982,-1.0,-0.0702,False,0.01545,,-0.0001122583956008,0.0281283479416429,may-B,0.0152799227002962,0.1331822916666667
2026-05-28,MARUTI.NS,0.4073,-0.3793,8,7,-0.4924,0.7875,-0.7468,0.0,False,0.0139999999999999,0.1095,-0.0177342113139779,0.0272098385857033,may-B,-0.0023420302180807,0.1317322916666666
2026-05-28,HCLTECH.NS,0.2542,-0.4425,8,6,-0.4906,0.726,-0.8452,-0.0829,False,-0.09415,,0.0159630092994282,-0.0025680535228498,may-B,0.0313551903953253,0.0235822916666666
2026-05-28,SUNPHARMA.NS,-0.17,-0.1301,12,10,-0.8505,0.7201,-0.5353,0.2103,False,-0.15005,0.1328,-0.0244537745823445,-0.0248506311989585,may-B,-0.0090615934864474,-0.0323177083333333
2026-05-28,TITAN.NS,-0.0371,-0.5611,7,5,-0.6303,0.58,-1.0,-0.1131,False,-0.2991,,-0.0152251145476757,0.0134211269321944,may-B,0.0001670665482213,-0.1813677083333333
2026-05-28,WIPRO.NS,0.6821,-0.2325,11,9,0.3395,0.8085,-0.536,-0.0375,False,0.2248,-0.0388,0.0132453524391922,0.0092119569805138,may-B,0.0286375335350893,0.3425322916666667
2026-05-28,ULTRACEMCO.NS,-0.0371,-0.4608,7,6,-0.6003,0.5387,-0.8657,-0.0927,False,-0.24895,,-0.0177089571391907,0.01873801638487,may-B,-0.0023167760432936,-0.1312177083333333
2026-05-28,NESTLEIND.NS,0.6204,-0.5611,9,5,-0.1574,0.8588,-1.0,-0.1357,False,0.0296499999999999,,-0.0042031523642731,0.0149306789904017,may-B,0.0111890287316239,0.1473822916666666
2026-05-28,ONGC.NS,-0.1474,-0.4273,10,8,-0.9162,0.8241,-0.8652,-0.0796,False,-0.28735,,-0.0315635624221192,-0.0736860498928609,may-B,-0.0161713813262221,-0.1696177083333332
2026-05-28,NTPC.NS,-0.4302,0.0529,13,9,-0.8597,0.5123,-0.4258,0.4797,False,-0.18865,0.12,-0.02825568296486,0.0240483703628469,may-B,-0.0128635018689629,-0.0709177083333333
2026-05-28,POWERGRID.NS,-0.7937,-0.1668,12,11,-0.9199,-0.3416,-0.5502,0.217,False,-0.4802499999999999,0.1449,-0.0319840289812781,0.0020030249640012,may-B,-0.016591847885381,-0.3625177083333332
2026-05-28,M&M.NS,-0.4171,-0.6644,8,6,-0.8324,0.3492,-1.0,-0.2123,False,-0.5407500000000001,0.1908,-0.0243464882183538,0.0072927065686512,may-B,-0.0089543071224567,-0.4230177083333333
2026-05-28,TATASTEEL.NS,0.4792,0.0788,10,11,-0.7803,0.8175,-0.3378,0.4692,False,0.279,0.1117,-0.031113206271632,0.0293412553090008,may-B,-0.0157210251757349,0.3967322916666667
2026-05-28,JSWSTEEL.NS,0.7234,-0.357,8,6,-0.4912,0.8807,-0.8274,-0.0494,False,0.1832,0.0992,-0.0239059403198982,0.0218528049113935,may-B,-0.0085137592240011,0.3009322916666667
2026-05-28,ADANIENT.NS,0.7187,-0.2496,11,10,0.2512,0.852,-0.7936,0.2938,False,0.23455,-0.0558,-0.012007762494356,0.102127841431773,may-B,0.003384418601541,0.3522822916666667
2026-05-28,ADANIPORTS.NS,-0.0371,-0.5611,7,5,-0.637,0.5715,-1.0,-0.1131,False,-0.2991,0.0705,-0.0109071219299552,0.0173980407901779,may-B,0.0044850591659418,-0.1813677083333333
2026-05-28,COALINDIA.NS,-0.7223,-0.1874,12,9,-0.9169,-0.2543,-0.5205,-0.0249,False,-0.45485,,-0.011121896193175,0.0061929063675369,may-B,0.004270284902722,-0.3371177083333333
2026-05-28,BAJAJFINSV.NS,-0.4544,-0.6699,8,6,-0.82,0.3686,-1.0,-0.2235,False,-0.56215,0.0153,-0.0140954067459654,0.0324734767718761,may-B,0.0012967743499316,-0.4444177083333333
2026-05-28,GRASIM.NS,0.4827,-0.0608,19,14,0.066,0.8047,-0.2789,0.1773,False,0.21095,0.2551,-0.0150158036770504,0.0049136154699636,may-B,0.0003763774188466,0.3286822916666667
2026-05-28,HINDALCO.NS,0.6148,0.2542,16,13,-0.0348,0.8732,-0.1249,0.6099,False,0.4345,0.131,-0.0200052196023461,0.0458472665379003,may-B,-0.004613038506449,0.5522322916666667
2026-05-28,DRREDDY.NS,-0.0371,-0.5611,7,5,-0.6194,0.5386,-1.0,-0.1378,False,-0.2991,-0.0536,-0.0117513267626989,0.0003792188092528,may-B,0.0036408543331981,-0.1813677083333333
2026-05-28,CIPLA.NS,-0.0371,-0.5611,7,5,-0.5969,0.5614,-1.0,-0.1243,False,-0.2991,0.2462,-0.0121279804634492,0.0116269422109673,may-B,0.0032642006324478,-0.1813677083333333
2026-05-28,BRITANNIA.NS,-0.7377,-0.3659,8,6,-0.9202,0.3549,-0.8656,-0.0624,False,-0.5518000000000001,0.0101,-0.0245525255365007,0.0004687792987061,may-B,-0.0091603444406036,-0.4340677083333333
2026-05-28,EICHERMOT.NS,0.8323,0.251,15,13,0.7152,0.8874,-0.1137,0.6021,False,0.54165,0.2217,-0.0326189513411511,0.0764654672083575,may-B,-0.017226770245254,0.6593822916666666
2026-05-28,HEROMOTOCO.NS,0.6441,-0.5611,8,5,-0.4632,0.8498,-1.0,-0.1131,False,0.0414999999999999,0.1467,-0.0338916256157635,0.0212294999496931,may-B,-0.0184994445198664,0.1592322916666667
2026-05-28,BAJAJ-AUTO.NS,-0.0371,-0.5611,7,5,-0.5921,0.5572,-1.0,-0.1131,False,-0.2991,0.2735,-0.0186236337195665,0.0132651974637696,may-B,-0.0032314526236694,-0.1813677083333333
2026-05-28,DIVISLAB.NS,0.5022,0.0997,13,11,-0.1706,0.8608,-0.3409,0.4332,False,0.30095,0.0848,-0.01919823464509,-0.0088218139399242,may-B,-0.0038060535491929,0.4186822916666667
2026-05-28,TECHM.NS,0.5183,-0.3014,10,7,-0.5735,0.8379,-0.7206,-0.0474,False,0.1084499999999999,0.1731,0.0194421883091424,0.0250704053422095,may-B,0.0348343694050395,0.2261822916666667
2026-05-28,INDUSINDBK.NS,0.5129,-0.2021,12,10,-0.139,0.834,-0.5994,0.1872,False,0.1554,0.0727,-0.0192534725325098,0.0359464138531457,may-B,-0.0038612914366127,0.2731322916666667
2026-05-28,APOLLOHOSP.NS,0.6503,-0.3199,10,7,0.1045,0.8493,-0.7321,-0.0602,False,0.1651999999999999,,-0.0116047144152311,-0.0043329120779924,may-B,0.0037874666806659,0.2829322916666666
2026-05-28,TATACONSUM.NS,-0.0371,-0.5611,7,5,-0.6059,0.5432,-1.0,-0.1129,False,-0.2991,0.137,-0.021749918398538,0.0166481429740601,may-B,-0.0063577373026409,-0.1813677083333333
2026-05-28,SBILIFE.NS,0.4237,-0.4922,9,6,-0.4565,0.8023,-0.8783,-0.1022,False,-0.03425,0.1106,-0.0184499996857401,0.0024732380910563,may-B,-0.003057818589843,0.0834822916666667
2026-05-28,HDFCLIFE.NS,-0.0371,-0.5611,7,5,-0.6189,0.5654,-1.0,-0.1038,False,-0.2991,,-0.0242782134429371,-0.0077317878797334,may-B,-0.00888603234704,-0.1813677083333333
2026-05-28,SHRIRAMFIN.NS,-0.7001,-0.6622,9,8,-0.8968,0.1809,-0.9316,-0.2646,False,-0.6811499999999999,-0.0111,-0.016663193095474,0.0529653044077957,may-B,-0.0012710119995769,-0.5634177083333333
2026-05-28,BPCL.NS,0.5966,-0.0237,16,14,0.2111,0.796,-0.2956,0.2585,False,0.28645,0.0748,-0.0294643919023445,0.036268556752246,may-B,-0.0140722108064474,0.4041822916666667
2026-06-12,RELIANCE.NS,0.0248,0.28,13,9,-0.7166,0.605,-0.0443,0.6627,False,0.1524,0.0476,0.0108275328692961,0.0015491866769945,jun-A,0.0009756878743789,0.006165625
2026-06-12,TCS.NS,-0.5419,-0.3569,16,10,-0.906,-0.1489,-0.861,0.1762,False,-0.4494,0.1499,0.00027764304773,-0.0170539822936141,jun-A,-0.0095742019471871,-0.595634375
2026-06-12,HDFCBANK.NS,0.3314,0.0566,10,6,-0.593,0.72,-0.6181,0.6793,False,0.1939999999999999,,0.006343421388081,0.0340004333698793,jun-A,-0.0035084236068361,0.0477656249999999
2026-06-12,INFY.NS,-0.7646,0.2285,9,6,-0.9308,0.0713,-0.3829,0.7225,False,-0.2680499999999999,-0.0051,0.016571121099455,-0.0475505658324356,jun-A,0.0067192761045378,-0.4142843749999999
2026-06-12,ICICIBANK.NS,0.4628,0.1974,11,7,-0.7168,0.767,-0.1115,0.5848,False,0.3301,0.034,-0.0098449230022958,0.062356449381635,jun-A,-0.019696767997213,0.183865625
2026-06-12,HINDUNILVR.NS,0.6093,0.2654,8,6,-0.6787,0.8338,-0.1962,0.7516,False,0.43735,0.1901,-0.0058557256989089,0.0222955448319011,jun-A,-0.015707570693826,0.291115625
2026-06-12,ITC.NS,-0.5368,0.2371,10,7,-0.8822,0.0217,-0.1727,0.6936,False,-0.14985,,0.009821072371188,0.0156750755437771,jun-A,-3.077262372917951e-05,-0.296084375
2026-06-12,SBIN.NS,-0.0934,0.4805,7,4,-0.7776,0.4529,-0.3774,1.0,True,0.19355,0.0931,0.0036375668122372,0.0403498125339878,jun-A,-0.0062142781826799,0.047315625
2026-06-12,BHARTIARTL.NS,0.6071,-0.0194,12,6,0.0369,0.8172,-0.7084,0.6867,False,0.29385,0.1303,0.0102606042095336,0.0135135410343487,jun-A,0.0004087592146164,0.147615625
2026-06-12,KOTAKBANK.NS,-0.0934,0.2569,7,5,-0.8028,0.5236,-0.7318,0.8418,False,0.08175,0.1188,0.006074912673414,0.0684858252746825,jun-A,-0.0037769323215031,-0.0644843749999999
2026-06-12,LT.NS,0.6202,0.0796,12,6,-0.2095,0.789,-0.5296,0.6303,False,0.3499,0.0969,0.0297581691666064,0.0243094452198813,jun-A,0.0199063241716892,0.203665625
2026-06-12,AXISBANK.NS,0.6663,0.1385,8,6,-0.6333,0.863,-0.4412,0.6071,False,0.4024,0.0378,0.0088475997699537,0.0660221620500367,jun-A,-0.0010042452249634,0.2561656249999999
2026-06-12,BAJFINANCE.NS,-0.407,0.0345,10,6,-0.8574,0.3329,-0.6319,0.6799,False,-0.1862499999999999,0.1031,0.0261352502657452,0.0324937739887578,jun-A,0.016283405270828,-0.3324843749999999
2026-06-12,ASIANPAINT.NS,0.084,0.3093,15,11,-0.5677,0.6739,0.0161,0.6229,False,0.19665,,-0.0029482216555001,0.022592803508906,jun-A,-0.0128000666504173,0.050415625
2026-06-12,MARUTI.NS,0.2852,0.3147,8,6,-0.6369,0.7104,-0.2465,0.7835,False,0.29995,0.0869,0.0328445308992966,0.0242145593869731,jun-A,0.0229926859043794,0.153715625
2026-06-12,HCLTECH.NS,-0.1886,0.2004,11,8,-0.5779,0.3846,-0.2993,0.6703,False,0.0059,,0.0087419551690826,-0.0390577444297687,jun-A,-0.0011098898258345,-0.140334375
2026-06-12,SUNPHARMA.NS,-0.5575,-0.193,9,6,-0.8968,0.1835,-0.8674,0.6799,False,-0.37525,0.1054,-0.000940394544334,0.0143081588478513,jun-A,-0.0107922395392512,-0.521484375
2026-06-12,TITAN.NS,-0.0134,0.2037,11,8,-0.657,0.7107,-0.1296,0.615,False,0.09515,,0.0237810707456977,-0.0178865292284486,jun-A,0.0139292257507806,-0.051084375
2026-06-12,WIPRO.NS,-0.4491,0.1273,15,11,-0.8454,0.054,-0.0826,0.3965,False,-0.1609,-0.0308,0.0068835655454948,-0.0918989573840017,jun-A,-0.0029682794494223,-0.3071343749999999
2026-06-12,ULTRACEMCO.NS,0.4257,0.0732,8,5,-0.6391,0.7,-0.7745,0.8414,False,0.24945,,0.0313933615183952,0.0187866568914956,jun-A,0.021541516523478,0.103215625
2026-06-12,NESTLEIND.NS,-0.0934,0.4805,7,4,-0.7816,0.5236,-0.3774,1.0,True,0.19355,,-0.0007269026935329,-0.0075746648173832,jun-A,-0.0105787476884501,0.047315625
2026-06-12,ONGC.NS,-0.3975,-0.0811,14,8,-0.836,0.4296,-0.6115,0.4477,False,-0.2393,,-0.010357445505143,-0.0700661116213704,jun-A,-0.0202092905000602,-0.385534375
2026-06-12,NTPC.NS,0.6184,0.3454,10,5,-0.1427,0.8444,-0.2495,0.8418,False,0.4819,0.0953,-0.0163887761881827,-0.0214295593275145,jun-A,-0.0262406211830999,0.3356656249999999
2026-06-12,POWERGRID.NS,0.2094,0.6574,10,5,-0.6853,0.7449,-0.1169,1.0,False,0.4334,0.115,0.0031601982185363,-0.0029756909563374,jun-A,-0.0066916467763808,0.287165625
2026-06-12,M&M.NS,0.0838,0.5144,10,6,-0.683,0.6676,-0.0946,0.8746,False,0.2991,0.1514,0.0300371847309126,0.0007893117394341,jun-A,0.0201853397359954,0.1528656249999999
2026-06-12,TATASTEEL.NS,-0.0934,0.4805,7,4,-0.8527,0.5003,-0.3774,1.0,True,0.19355,0.0887,-0.0029313748573006,-0.023357263564722,jun-A,-0.0127832198522178,0.047315625
2026-06-12,JSWSTEEL.NS,-0.0684,-0.0627,10,7,-0.8201,0.745,-0.6653,0.5445,False,-0.06555,0.0788,-0.0008477000667642,0.010591881297459,jun-A,-0.0106995450616814,-0.211784375
2026-06-12,ADANIENT.NS,0.2522,0.3454,8,5,-0.6294,0.6175,-0.2485,0.7954,False,0.2987999999999999,-0.0443,0.0071535807931126,-0.0411041096898062,jun-A,-0.0026982642018045,0.1525656249999999
2026-06-12,ADANIPORTS.NS,-0.0779,-0.0881,9,7,-0.7926,0.5199,-0.7959,0.6342,False,-0.0829999999999999,0.056,-0.0044679659533655,-0.0020060976552184,jun-A,-0.0143198109482827,-0.229234375
2026-06-12,COALINDIA.NS,0.1231,0.5993,8,5,-0.6076,0.6244,-0.117,1.0,False,0.3612,,0.0012401077631765,-0.0609781675573388,jun-A,-0.0086117372317406,0.214965625
2026-06-12,BAJAJFINSV.NS,0.2779,0.3454,8,5,-0.6572,0.6784,-0.2495,0.8414,False,0.31165,0.0121,0.0361730960091586,-0.0082785204263516,jun-A,0.0263212510142414,0.1654156249999999
2026-06-12,GRASIM.NS,0.298,0.3612,8,5,-0.6553,0.6263,-0.2625,0.8414,False,0.3296,0.2025,0.0189985509579777,0.0057648246622439,jun-A,0.0091467059630605,0.183365625
2026-06-12,HINDALCO.NS,-0.0934,0.4805,7,4,-0.7996,0.5355,-0.3774,1.0,True,0.19355,0.1039,-0.0075371489388091,-0.0649826117394193,jun-A,-0.0173889939337263,0.047315625
2026-06-12,DRREDDY.NS,-0.3354,0.3525,8,5,-0.8873,0.3493,-0.2878,0.8411,False,0.00855,-0.0426,0.0032146585443426,-0.0021905232864743,jun-A,-0.0066371864505745,-0.137684375
2026-06-12,CIPLA.NS,-0.0934,0.4805,7,4,-0.7934,0.4607,-0.3841,1.0,True,0.19355,0.1954,-0.0058298369394036,-0.0084921315916702,jun-A,-0.0156816819343208,0.047315625
2026-06-12,BRITANNIA.NS,0.4153,0.2864,10,6,-0.6168,0.7713,-0.1988,0.8211,False,0.35085,0.008,0.0065821314490368,0.008788204276926,jun-A,-0.0032697135458803,0.204615625
2026-06-12,EICHERMOT.NS,-0.0934,0.4805,7,4,-0.7816,0.5475,-0.3774,1.0,True,0.19355,0.1759,0.0427379649890591,0.0342291371994343,jun-A,0.0328861199941419,0.047315625
2026-06-12,HEROMOTOCO.NS,0.6933,0.5507,12,8,0.27,0.841,0.0705,0.8965,False,0.622,0.1164,0.0123725267270171,0.0263909198875387,jun-A,0.0025206817320999,0.4757656249999999
2026-06-12,BAJAJ-AUTO.NS,0.1002,0.1726,10,7,-0.8445,0.8395,-0.1121,0.5843,False,0.1364,0.2171,-0.0119248732982212,-0.0269773738155095,jun-A,-0.0217767182931384,-0.009834375
2026-06-12,DIVISLAB.NS,0.4376,0.4805,8,4,-0.6664,0.7802,-0.6452,1.0,True,0.4590499999999999,0.0673,-0.0044441096715878,0.0022648346670692,jun-A,-0.014295954666505,0.3128156249999999
2026-06-12,TECHM.NS,0.1831,0.3525,8,5,-0.5797,0.6701,-0.2291,0.8414,False,0.2678,0.1374,-0.0025188746913863,-0.0366026618322379,jun-A,-0.0123707196863035,0.1215656249999999
2026-06-12,INDUSINDBK.NS,-0.7434,-0.1837,14,8,-0.9138,-0.3878,-0.8165,0.5175,False,-0.4635499999999999,0.0577,0.017278069485934,0.0138704553075661,jun-A,0.0074262244910168,-0.6097843749999999
2026-06-12,APOLLOHOSP.NS,-0.2528,0.0297,14,11,-0.8293,0.6202,-0.268,0.3157,False,-0.11155,,-0.0034714050364791,0.0233006201457042,jun-A,-0.0133232500313963,-0.257784375
2026-06-12,TATACONSUM.NS,0.6869,0.2938,8,5,-0.6293,0.8684,-0.206,0.8418,False,0.4903499999999999,0.1087,-0.0002724873000068,-0.0267044589178735,jun-A,-0.010124332294924,0.3441156249999999
2026-06-12,SBILIFE.NS,-0.0934,0.4805,7,4,-0.7935,0.5101,-0.6452,1.0,True,0.19355,0.0878,0.0313599062133644,-0.0430783300003875,jun-A,0.0215080612184472,0.047315625
2026-06-12,HDFCLIFE.NS,0.0907,0.2798,9,6,-0.7823,0.5175,-0.1935,0.6799,False,0.18525,,0.0465471944093336,-0.0346775636057,jun-A,0.0366953494144164,0.039015625
2026-06-12,SHRIRAMFIN.NS,-0.0934,0.4303,7,5,-0.7776,0.5364,-0.3268,0.9141,False,0.16845,-0.0088,0.047855920857482,0.0342792427515545,jun-A,0.0380040758625648,0.022215625
2026-06-12,BPCL.NS,-0.2393,0.087,13,9,-0.7706,0.5942,-0.2656,0.4718,False,-0.07615,0.0593,0.0272862570975951,0.0249152749271717,jun-A,0.0174344121026779,-0.222384375
